firstName,lastName,personId,gameId,gameDate,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,fullName,game_year,birth_year,age_at_game,player_threshold,over_threshold,age_expected_points,age_expected_minutes,points_vs_age_expected,minutes_vs_age_expected,age_category,years_in_league_approx,career_stage,fg_percentage,three_point_percentage,free_throw_percentage,points_per_minute,total_shot_attempts,month,day_of_week,is_weekend
Kevin,Durant,201142,11400032,,Oklahoma City,Thunder,Dallas,Mavericks,Preseason,,,,True,False,17.0,12.0,4.0,0.0,2.0,8.0,4.0,0.5,2.0,0.0,0.0,4.0,4.0,1.0,3.0,0.0,3.0,1.0,2.0,9.0,Kevin Durant,2014,,,26.99,0,,,,,,,,0.5,0.0,1.0,0.7058823529411765,12.0,,,0
Nikola,Vucevic,202696,11400028,,Orlando,Magic,Indiana,Pacers,Preseason,,,,True,False,24.0,12.0,0.0,0.0,0.0,10.0,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,2.0,1.0,3.0,Nikola Vucevic,2014,,,16.84,0,,,,,,,,0.6,0.0,0.0,0.5,10.0,,,0
Tobias,Harris,202699,11400028,,Orlando,Magic,Indiana,Pacers,Preseason,,,,True,False,22.0,16.0,4.0,0.0,1.0,10.0,5.0,0.5,0.0,0.0,0.0,6.0,6.0,1.0,6.0,0.0,6.0,3.0,2.0,0.0,Tobias Harris,2014,,,15.9,1,,,,,,,,0.5,0.0,1.0,0.7272727272727273,16.0,,,0
Stephen,Curry,201939,11400026,,Golden State,Warriors,Los Angeles,Lakers,Preseason,,,,True,False,27.0,20.0,6.0,0.0,1.0,9.0,6.0,0.667,4.0,3.0,0.75,5.0,5.0,1.0,4.0,1.0,5.0,2.0,3.0,25.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.6666666666666666,0.75,1.0,0.7407407407407407,14.0,,,0
Harrison,Barnes,203084,11400026,,Golden State,Warriors,Los Angeles,Lakers,Preseason,,,,True,False,23.0,11.0,0.0,1.0,2.0,5.0,3.0,0.6,1.0,1.0,1.0,7.0,4.0,0.571,2.0,0.0,2.0,0.0,1.0,-7.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.6,1.0,0.5714285714285714,0.4782608695652174,12.0,,,0
Rudy,Gobert,203497,11400024,,Utah,Jazz,Portland,Trail Blazers,Preseason,,,,True,False,18.0,5.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,6.0,0.0,1.0,6.0,Rudy Gobert,2014,,,12.46,0,,,,,,,,1.0,0.0,1.0,0.2777777777777778,3.0,,,0
James,Harden,201935,11400023,,Houston,Rockets,Memphis,Grizzlies,Preseason,,,,True,True,21.0,21.0,4.0,0.0,0.0,12.0,6.0,0.5,4.0,3.0,0.75,6.0,6.0,1.0,2.0,0.0,2.0,0.0,2.0,20.0,James Harden,2014,,,23.58,0,,,,,,,,0.5,0.75,1.0,1.0,18.0,,,0
Kevin,Durant,201142,11400019,,Oklahoma City,Thunder,Denver,Nuggets,Preseason,,,,False,False,12.0,11.0,1.0,0.0,1.0,8.0,4.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,8.0,Kevin Durant,2014,,,26.99,0,,,,,,,,0.5,1.0,1.0,0.9166666666666666,10.0,,,0
Jrue,Holiday,201950,11400018,,New Orleans,Pelicans,Washington,Wizards,Preseason,,,,False,True,22.0,10.0,3.0,1.0,3.0,10.0,4.0,0.4,3.0,0.0,0.0,3.0,2.0,0.667,2.0,1.0,3.0,0.0,2.0,5.0,Jrue Holiday,2014,,,15.56,0,,,,,,,,0.4,0.0,0.6666666666666666,0.45454545454545453,13.0,,,0
Stephen,Curry,201939,11400015,,Golden State,Warriors,Los Angeles,Clippers,Preseason,,,,True,False,18.0,12.0,3.0,0.0,0.0,7.0,2.0,0.286,2.0,0.0,0.0,11.0,8.0,0.727,1.0,0.0,1.0,6.0,3.0,2.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.2857142857142857,0.0,0.7272727272727273,0.6666666666666666,18.0,,,0
Harrison,Barnes,203084,11400015,,Golden State,Warriors,Los Angeles,Clippers,Preseason,,,,True,False,29.0,10.0,1.0,0.0,0.0,8.0,2.0,0.25,4.0,1.0,0.25,7.0,5.0,0.714,3.0,1.0,4.0,3.0,1.0,17.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.25,0.25,0.7142857142857143,0.3448275862068966,15.0,,,0
Rudy,Gobert,203497,11400009,,Utah,Jazz,Portland,Trail Blazers,Preseason,,,,True,True,20.0,8.0,2.0,2.0,2.0,8.0,3.0,0.375,1.0,0.0,0.0,4.0,2.0,0.5,5.0,6.0,11.0,2.0,1.0,-6.0,Rudy Gobert,2014,,,12.46,0,,,,,,,,0.375,0.0,0.5,0.4,12.0,,,0
James,Harden,201935,11400014,,Houston,Rockets,Dallas,Mavericks,Preseason,,,,True,False,23.0,17.0,2.0,0.0,3.0,9.0,4.0,0.444,4.0,1.0,0.25,9.0,8.0,0.889,1.0,0.0,1.0,4.0,2.0,2.0,James Harden,2014,,,23.58,0,,,,,,,,0.4444444444444444,0.25,0.8888888888888888,0.7391304347826086,18.0,,,0
Nikola,Vucevic,202696,11400012,,Orlando,Magic,Miami,Heat,Preseason,,,,True,False,21.0,16.0,0.0,0.0,0.0,12.0,7.0,0.583,0.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,6.0,3.0,0.0,-1.0,Nikola Vucevic,2014,,,16.84,0,,,,,,,,0.5833333333333334,0.0,1.0,0.7619047619047619,14.0,,,0
Tobias,Harris,202699,11400012,,Orlando,Magic,Miami,Heat,Preseason,,,,True,False,22.0,15.0,3.0,1.0,0.0,9.0,6.0,0.667,2.0,2.0,1.0,2.0,1.0,0.5,6.0,1.0,7.0,2.0,1.0,-3.0,Tobias Harris,2014,,,15.9,0,,,,,,,,0.6666666666666666,1.0,0.5,0.6818181818181818,11.0,,,0
Jrue,Holiday,201950,11400007,,New Orleans,Pelicans,Atlanta,Hawks,Preseason,,,,False,False,25.0,13.0,4.0,0.0,1.0,13.0,5.0,0.385,3.0,2.0,0.667,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,-5.0,Jrue Holiday,2014,,,15.56,0,,,,,,,,0.38461538461538464,0.6666666666666666,1.0,0.52,14.0,,,0
Jrue,Holiday,201950,11400001,,New Orleans,Pelicans,Miami,Heat,Preseason,,,,True,False,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,Jrue Holiday,2014,,,15.56,0,,,,,,,,0.0,0.0,0.0,0.0,2.0,,,0
Kevin,Durant,201142,41300316,,Oklahoma City,Thunder,San Antonio,Spurs,Playoffs,West - Conf. Finals,,6.0,False,True,51.0,31.0,2.0,3.0,1.0,25.0,12.0,0.48,8.0,2.0,0.25,7.0,5.0,0.714,10.0,4.0,14.0,3.0,7.0,-3.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.48,0.25,0.7142857142857143,0.6078431372549019,32.0,,,0
Kevin,Durant,201142,41300315,,Oklahoma City,Thunder,San Antonio,Spurs,Playoffs,West - Conf. Finals,,5.0,False,False,36.0,25.0,2.0,1.0,1.0,21.0,11.0,0.524,6.0,2.0,0.333,4.0,1.0,0.25,4.0,1.0,5.0,0.0,1.0,-22.0,Kevin Durant,2014,,,26.99,0,,,,,,,,0.5238095238095238,0.3333333333333333,0.25,0.6944444444444444,25.0,,,0
Kevin,Durant,201142,41300314,,Oklahoma City,Thunder,San Antonio,Spurs,Playoffs,West - Conf. Finals,,4.0,True,True,41.0,31.0,5.0,1.0,3.0,22.0,11.0,0.5,4.0,2.0,0.5,9.0,7.0,0.778,5.0,0.0,5.0,1.0,0.0,14.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.5,0.5,0.7777777777777778,0.7560975609756098,31.0,,,0
Kevin,Durant,201142,41300313,,Oklahoma City,Thunder,San Antonio,Spurs,Playoffs,West - Conf. Finals,,3.0,True,True,36.0,25.0,3.0,1.0,1.0,19.0,8.0,0.421,4.0,1.0,0.25,8.0,8.0,1.0,7.0,3.0,10.0,3.0,4.0,19.0,Kevin Durant,2014,,,26.99,0,,,,,,,,0.42105263157894735,0.25,1.0,0.6944444444444444,27.0,,,0
Kevin,Durant,201142,41300312,,Oklahoma City,Thunder,San Antonio,Spurs,Playoffs,West - Conf. Finals,,2.0,False,False,28.0,15.0,2.0,0.0,1.0,16.0,6.0,0.375,4.0,0.0,0.0,5.0,3.0,0.6,3.0,0.0,3.0,2.0,2.0,-26.0,Kevin Durant,2014,,,26.99,0,,,,,,,,0.375,0.0,0.6,0.5357142857142857,21.0,,,0
Kevin,Durant,201142,41300311,,Oklahoma City,Thunder,San Antonio,Spurs,Playoffs,West - Conf. Finals,,1.0,False,False,40.0,28.0,5.0,1.0,0.0,19.0,10.0,0.526,7.0,4.0,0.571,4.0,4.0,1.0,8.0,1.0,9.0,4.0,6.0,-17.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.5263157894736842,0.5714285714285714,1.0,0.7,23.0,,,0
Kevin,Durant,201142,41300236,,Oklahoma City,Thunder,Los Angeles,Clippers,Playoffs,West - Conf. Semifinals,,6.0,True,False,44.0,39.0,5.0,2.0,0.0,23.0,12.0,0.522,8.0,5.0,0.625,10.0,10.0,1.0,16.0,0.0,16.0,2.0,5.0,6.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.5217391304347826,0.625,1.0,0.8863636363636364,33.0,,,0
Kevin,Durant,201142,41300235,,Oklahoma City,Thunder,Los Angeles,Clippers,Playoffs,West - Conf. Semifinals,,5.0,True,True,42.0,27.0,5.0,1.0,1.0,22.0,6.0,0.273,6.0,3.0,0.5,12.0,12.0,1.0,10.0,0.0,10.0,1.0,2.0,2.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.2727272727272727,0.5,1.0,0.6428571428571429,34.0,,,0
Kevin,Durant,201142,41300234,,Oklahoma City,Thunder,Los Angeles,Clippers,Playoffs,West - Conf. Semifinals,,4.0,False,False,44.0,40.0,3.0,2.0,2.0,24.0,12.0,0.5,7.0,1.0,0.143,18.0,15.0,0.833,6.0,1.0,7.0,3.0,8.0,-3.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.5,0.14285714285714285,0.8333333333333334,0.9090909090909091,42.0,,,0
Kevin,Durant,201142,41300233,,Oklahoma City,Thunder,Los Angeles,Clippers,Playoffs,West - Conf. Semifinals,,3.0,True,False,45.0,36.0,6.0,1.0,0.0,24.0,14.0,0.583,4.0,1.0,0.25,7.0,7.0,1.0,8.0,0.0,8.0,2.0,2.0,2.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.5833333333333334,0.25,1.0,0.8,31.0,,,0
Kevin,Durant,201142,41300232,,Oklahoma City,Thunder,Los Angeles,Clippers,Playoffs,West - Conf. Semifinals,,2.0,True,True,43.0,32.0,9.0,0.0,2.0,22.0,10.0,0.455,9.0,3.0,0.333,11.0,9.0,0.818,9.0,3.0,12.0,4.0,4.0,14.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.45454545454545453,0.3333333333333333,0.8181818181818182,0.7441860465116279,33.0,,,0
Kevin,Durant,201142,41300231,,Oklahoma City,Thunder,Los Angeles,Clippers,Playoffs,West - Conf. Semifinals,,1.0,False,True,34.0,25.0,4.0,1.0,1.0,19.0,9.0,0.474,5.0,2.0,0.4,8.0,5.0,0.625,4.0,0.0,4.0,2.0,3.0,-26.0,Kevin Durant,2014,,,26.99,0,,,,,,,,0.47368421052631576,0.4,0.625,0.7352941176470589,27.0,,,0
Stephen,Curry,201939,41300167,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,7.0,False,False,45.0,33.0,9.0,0.0,3.0,17.0,7.0,0.412,7.0,3.0,0.429,16.0,16.0,1.0,4.0,1.0,5.0,4.0,2.0,2.0,Stephen Curry,2014,,,24.6,1,,,,,,,,0.4117647058823529,0.42857142857142855,1.0,0.7333333333333333,33.0,,,0
Harrison,Barnes,203084,41300167,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,7.0,False,False,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,0
Kevin,Durant,201142,41300157,,Oklahoma City,Thunder,Memphis,Grizzlies,Playoffs,West - First Round,,7.0,True,True,42.0,33.0,2.0,1.0,0.0,18.0,12.0,0.667,5.0,5.0,1.0,6.0,4.0,0.667,8.0,0.0,8.0,3.0,5.0,20.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.6666666666666666,1.0,0.6666666666666666,0.7857142857142857,24.0,,,0
James,Harden,201935,41300176,,Houston,Rockets,Portland,Trail Blazers,Playoffs,West - First Round,,6.0,False,False,41.0,34.0,6.0,0.0,4.0,15.0,9.0,0.6,6.0,4.0,0.667,12.0,12.0,1.0,4.0,0.0,4.0,3.0,4.0,7.0,James Harden,2014,,,23.58,1,,,,,,,,0.6,0.6666666666666666,1.0,0.8292682926829268,27.0,,,0
Stephen,Curry,201939,41300166,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,6.0,True,True,45.0,24.0,9.0,0.0,0.0,24.0,9.0,0.375,8.0,2.0,0.25,7.0,4.0,0.571,3.0,1.0,4.0,1.0,2.0,4.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.375,0.25,0.5714285714285714,0.5333333333333333,31.0,,,0
Harrison,Barnes,203084,41300166,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,6.0,True,True,22.0,8.0,0.0,1.0,0.0,8.0,2.0,0.25,2.0,1.0,0.5,4.0,3.0,0.75,6.0,1.0,7.0,1.0,1.0,4.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.25,0.5,0.75,0.36363636363636365,12.0,,,0
Kevin,Durant,201142,41300156,,Oklahoma City,Thunder,Memphis,Grizzlies,Playoffs,West - First Round,,6.0,True,False,42.0,36.0,2.0,1.0,1.0,23.0,11.0,0.478,6.0,0.0,0.0,15.0,14.0,0.933,8.0,2.0,10.0,3.0,3.0,27.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.4782608695652174,0.0,0.9333333333333333,0.8571428571428571,38.0,,,0
James,Harden,201935,41300175,,Houston,Rockets,Portland,Trail Blazers,Playoffs,West - First Round,,5.0,True,True,40.0,17.0,7.0,1.0,3.0,15.0,5.0,0.333,7.0,1.0,0.143,7.0,6.0,0.857,2.0,1.0,3.0,2.0,2.0,10.0,James Harden,2014,,,23.58,0,,,,,,,,0.3333333333333333,0.14285714285714285,0.8571428571428571,0.425,22.0,,,0
Stephen,Curry,201939,41300165,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,5.0,False,False,43.0,17.0,4.0,0.0,2.0,10.0,5.0,0.5,7.0,4.0,0.571,3.0,3.0,1.0,3.0,0.0,3.0,2.0,8.0,-5.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.5,0.5714285714285714,1.0,0.3953488372093023,13.0,,,0
Harrison,Barnes,203084,41300165,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,5.0,False,False,22.0,5.0,1.0,0.0,0.0,6.0,2.0,0.333,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-5.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.3333333333333333,0.5,0.0,0.22727272727272727,6.0,,,0
Kevin,Durant,201142,41300155,,Oklahoma City,Thunder,Memphis,Grizzlies,Playoffs,West - First Round,,5.0,False,True,51.0,26.0,2.0,0.0,0.0,24.0,10.0,0.417,8.0,3.0,0.375,6.0,3.0,0.5,5.0,3.0,8.0,1.0,6.0,1.0,Kevin Durant,2014,,,26.99,0,,,,,,,,0.4166666666666667,0.375,0.5,0.5098039215686274,30.0,,,0
James,Harden,201935,41300174,,Houston,Rockets,Portland,Trail Blazers,Playoffs,West - First Round,,4.0,False,False,42.0,28.0,6.0,0.0,1.0,21.0,9.0,0.429,11.0,3.0,0.273,8.0,7.0,0.875,3.0,1.0,4.0,4.0,5.0,-6.0,James Harden,2014,,,23.58,1,,,,,,,,0.42857142857142855,0.2727272727272727,0.875,0.6666666666666666,29.0,,,0
Stephen,Curry,201939,41300164,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,4.0,True,True,42.0,33.0,7.0,1.0,1.0,20.0,10.0,0.5,14.0,7.0,0.5,7.0,6.0,0.857,6.0,1.0,7.0,3.0,2.0,25.0,Stephen Curry,2014,,,24.6,1,,,,,,,,0.5,0.5,0.8571428571428571,0.7857142857142857,27.0,,,0
Harrison,Barnes,203084,41300164,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,4.0,True,True,24.0,15.0,4.0,0.0,1.0,7.0,6.0,0.857,3.0,2.0,0.667,2.0,1.0,0.5,1.0,1.0,2.0,3.0,1.0,10.0,Harrison Barnes,2014,,,13.42,1,,,,,,,,0.8571428571428571,0.6666666666666666,0.5,0.625,9.0,,,0
Kevin,Durant,201142,41300154,,Oklahoma City,Thunder,Memphis,Grizzlies,Playoffs,West - First Round,,4.0,True,False,49.0,15.0,4.0,2.0,2.0,21.0,5.0,0.238,7.0,1.0,0.143,6.0,4.0,0.667,12.0,1.0,13.0,2.0,5.0,0.0,Kevin Durant,2014,,,26.99,0,,,,,,,,0.23809523809523808,0.14285714285714285,0.6666666666666666,0.30612244897959184,27.0,,,0
James,Harden,201935,41300173,,Houston,Rockets,Portland,Trail Blazers,Playoffs,West - First Round,,3.0,True,False,49.0,37.0,6.0,0.0,2.0,35.0,13.0,0.371,11.0,3.0,0.273,9.0,8.0,0.889,8.0,1.0,9.0,3.0,1.0,11.0,James Harden,2014,,,23.58,1,,,,,,,,0.37142857142857144,0.2727272727272727,0.8888888888888888,0.7551020408163265,44.0,,,0
Stephen,Curry,201939,41300163,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,3.0,False,True,43.0,16.0,15.0,0.0,1.0,12.0,5.0,0.417,8.0,3.0,0.375,4.0,3.0,0.75,2.0,0.0,2.0,3.0,3.0,-1.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.4166666666666667,0.375,0.75,0.37209302325581395,16.0,,,0
Harrison,Barnes,203084,41300163,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,3.0,False,True,19.0,4.0,1.0,0.0,0.0,8.0,2.0,0.25,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.25,0.0,0.0,0.21052631578947367,8.0,,,0
Kevin,Durant,201142,41300153,,Oklahoma City,Thunder,Memphis,Grizzlies,Playoffs,West - First Round,,3.0,False,False,49.0,30.0,3.0,5.0,2.0,27.0,10.0,0.37,8.0,0.0,0.0,13.0,10.0,0.769,6.0,3.0,9.0,1.0,5.0,-1.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.37037037037037035,0.0,0.7692307692307693,0.6122448979591837,40.0,,,0
James,Harden,201935,41300172,,Houston,Rockets,Portland,Trail Blazers,Playoffs,West - First Round,,2.0,False,True,43.0,18.0,4.0,0.0,1.0,19.0,6.0,0.316,5.0,2.0,0.4,4.0,4.0,1.0,3.0,0.0,3.0,6.0,5.0,1.0,James Harden,2014,,,23.58,0,,,,,,,,0.3157894736842105,0.4,1.0,0.4186046511627907,23.0,,,0
Stephen,Curry,201939,41300162,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,2.0,False,False,31.0,24.0,8.0,0.0,2.0,17.0,9.0,0.529,7.0,1.0,0.143,5.0,5.0,1.0,1.0,0.0,1.0,4.0,2.0,-27.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.5294117647058824,0.14285714285714285,1.0,0.7741935483870968,22.0,,,0
Harrison,Barnes,203084,41300162,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,2.0,False,False,30.0,9.0,1.0,0.0,0.0,7.0,3.0,0.429,4.0,1.0,0.25,4.0,2.0,0.5,5.0,1.0,6.0,4.0,2.0,-22.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.42857142857142855,0.25,0.5,0.3,11.0,,,0
Kevin,Durant,201142,41300152,,Oklahoma City,Thunder,Memphis,Grizzlies,Playoffs,West - First Round,,2.0,False,True,45.0,36.0,4.0,2.0,0.0,28.0,12.0,0.429,12.0,5.0,0.417,8.0,7.0,0.875,9.0,2.0,11.0,3.0,1.0,-7.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.42857142857142855,0.4166666666666667,0.875,0.8,36.0,,,0
James,Harden,201935,41300171,,Houston,Rockets,Portland,Trail Blazers,Playoffs,West - First Round,,1.0,False,True,44.0,27.0,6.0,0.0,1.0,28.0,8.0,0.286,14.0,3.0,0.214,10.0,8.0,0.8,3.0,2.0,5.0,3.0,4.0,-7.0,James Harden,2014,,,23.58,1,,,,,,,,0.2857142857142857,0.21428571428571427,0.8,0.6136363636363636,38.0,,,0
Kevin,Durant,201142,41300151,,Oklahoma City,Thunder,Memphis,Grizzlies,Playoffs,West - First Round,,1.0,True,True,43.0,33.0,7.0,0.0,1.0,25.0,13.0,0.52,7.0,3.0,0.429,6.0,4.0,0.667,7.0,1.0,8.0,1.0,3.0,10.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.52,0.42857142857142855,0.6666666666666666,0.7674418604651163,31.0,,,0
Stephen,Curry,201939,41300161,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,1.0,True,False,44.0,14.0,7.0,0.0,3.0,16.0,6.0,0.375,6.0,2.0,0.333,0.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,5.0,Stephen Curry,2014,,,24.6,0,,,,,,,,0.375,0.3333333333333333,0.0,0.3181818181818182,16.0,,,0
Harrison,Barnes,203084,41300161,,Golden State,Warriors,Los Angeles,Clippers,Playoffs,West - First Round,,1.0,True,False,23.0,14.0,1.0,1.0,0.0,11.0,4.0,0.364,6.0,3.0,0.5,6.0,3.0,0.5,5.0,3.0,8.0,2.0,0.0,6.0,Harrison Barnes,2014,,,13.42,1,,,,,,,,0.36363636363636365,0.5,0.5,0.6086956521739131,17.0,,,0
Harrison,Barnes,203084,21301230,,Golden State,Warriors,Denver,Nuggets,Regular Season,,,,True,False,48.0,30.0,3.0,0.0,1.0,21.0,11.0,0.524,5.0,3.0,0.6,12.0,5.0,0.417,4.0,1.0,5.0,2.0,3.0,4.0,Harrison Barnes,2014,,,13.42,1,,,,,,,,0.5238095238095238,0.6,0.4166666666666667,0.625,33.0,,,0
Kevin,Durant,201142,21301220,,Oklahoma City,Thunder,Detroit,Pistons,Regular Season,,,,True,True,45.0,42.0,6.0,0.0,0.0,30.0,14.0,0.467,5.0,1.0,0.2,15.0,13.0,0.867,2.0,2.0,4.0,3.0,3.0,3.0,Kevin Durant,2014,,,26.99,1,,,,,,,,0.4666666666666667,0.2,0.8666666666666667,0.9333333333333333,45.0,,,0
Rudy,Gobert,203497,21301218,,Utah,Jazz,Minnesota,Timberwolves,Regular Season,,,,True,False,14.0,8.0,1.0,2.0,0.0,5.0,4.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,9.0,3.0,0.0,-4.0,Rudy Gobert,2014,,,12.46,0,,,,,,,,0.8,0.0,0.0,0.5714285714285714,6.0,,,0
Tobias,Harris,202699,21301227,,Orlando,Magic,Indiana,Pacers,Regular Season,,,,False,True,10.0,6.0,0.0,0.0,0.0,6.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-7.0,Tobias Harris,2014,,,15.9,0,,,,,,,,0.5,0.0,0.0,0.6,6.0,,,0
Stephen,Curry,201939,21301213,,Golden State,Warriors,Minnesota,Timberwolves,Regular Season,,,,True,True,41.0,32.0,15.0,0.0,3.0,21.0,10.0,0.476,13.0,7.0,0.538,5.0,5.0,1.0,4.0,1.0,5.0,4.0,5.0,10.0,Stephen Curry,2014,,,24.6,1,,,,,,,,0.47619047619047616,0.5384615384615384,1.0,0.7804878048780488,26.0,,,0
Harrison,Barnes,203084,21301213,,Golden State,Warriors,Minnesota,Timberwolves,Regular Season,,,,True,True,31.0,6.0,5.0,0.0,3.0,7.0,3.0,0.429,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,1.0,0.0,8.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.42857142857142855,0.0,0.0,0.1935483870967742,7.0,,,0
Rudy,Gobert,203497,21301211,,Utah,Jazz,Los Angeles,Lakers,Regular Season,,,,False,True,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,Rudy Gobert,2014,,,12.46,0,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,0
Kevin,Durant,201142,21301210,,Oklahoma City,Thunder,New Orleans,Pelicans,Regular Season,,,,False,False,42.0,25.0,6.0,1.0,1.0,23.0,9.0,0.391,9.0,3.0,0.333,6.0,4.0,0.667,6.0,1.0,7.0,1.0,7.0,-15.0,Kevin Durant,2014,,,26.99,0,,,,,,,,0.391304347826087,0.3333333333333333,0.6666666666666666,0.5952380952380952,29.0,,,0
James,Harden,201935,21301209,,Houston,Rockets,San Antonio,Spurs,Regular Season,,,,True,True,35.0,16.0,7.0,0.0,1.0,16.0,4.0,0.25,4.0,0.0,0.0,8.0,8.0,1.0,2.0,0.0,2.0,4.0,1.0,6.0,James Harden,2014,,,23.58,0,,,,,,,,0.25,0.0,1.0,0.45714285714285713,24.0,,,0
Tobias,Harris,202699,21301208,,Orlando,Magic,Chicago,Bulls,Regular Season,,,,False,False,18.0,4.0,1.0,0.0,1.0,12.0,2.0,0.167,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,4.0,2.0,-18.0,Tobias Harris,2014,,,15.9,0,,,,,,,,0.16666666666666666,0.0,0.0,0.2222222222222222,13.0,,,0
Stephen,Curry,201939,21301201,,Golden State,Warriors,Portland,Trail Blazers,Regular Season,,,,False,False,45.0,47.0,5.0,0.0,4.0,29.0,16.0,0.552,14.0,7.0,0.5,8.0,8.0,1.0,0.0,1.0,1.0,3.0,4.0,6.0,Stephen Curry,2014,,,24.6,1,,,,,,,,0.5517241379310345,0.5,1.0,1.0444444444444445,37.0,,,0
Harrison,Barnes,203084,21301201,,Golden State,Warriors,Portland,Trail Blazers,Regular Season,,,,False,False,22.0,8.0,1.0,0.0,0.0,7.0,3.0,0.429,3.0,1.0,0.333,2.0,1.0,0.5,6.0,2.0,8.0,1.0,0.0,-8.0,Harrison Barnes,2014,,,13.42,0,,,,,,,,0.42857142857142855,0.3333333333333333,0.5,0.36363636363636365,9.0,,,0
